timestamp,Above 2.0 inches,Above 4.0 inches,Above 6.0 inches,Above 8.0 inches,Above 10.0 inches,Above 12.0 inches,Above 15.0 inches,Above 18.0 inches,Above 20.0 inches,Above 24.0 inches
2026-01-26T02:15:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:16:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:17:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:19:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:21:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:22:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:23:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:24:00Z,99.00,97.00,93.00,94.96,98.00,57.43,8.00,5.00,4.00,4.00
2026-01-26T02:25:00Z,99.00,97.00,93.00,94.96,98.00,46.76,8.00,5.00,4.00,4.00
2026-01-26T02:26:00Z,99.00,97.00,93.00,94.96,98.00,39.35,8.00,5.00,4.00,4.00
2026-01-26T02:27:00Z,99.00,97.00,93.00,94.96,98.00,39.27,8.00,5.00,4.00,4.00
2026-01-26T02:28:00Z,99.00,97.00,93.00,94.96,98.00,39.62,8.00,5.00,4.00,4.00
2026-01-26T02:29:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:30:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:31:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:32:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:33:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:34:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:35:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:36:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:37:00Z,99.00,97.00,93.00,94.96,98.00,59.00,8.00,5.00,4.00,4.00
2026-01-26T02:38:00Z,99.00,97.00,93.00,94.96,98.00,38.77,8.00,5.00,4.00,4.00
2026-01-26T02:39:00Z,99.00,97.00,93.00,94.96,98.00,38.49,8.00,5.00,4.00,4.00
2026-01-26T02:40:00Z,99.00,97.00,93.00,94.96,98.00,38.93,8.00,5.00,4.00,4.00
2026-01-26T02:41:00Z,99.00,97.00,93.00,94.96,98.93,39.43,8.00,5.00,4.00,4.00
2026-01-26T02:42:00Z,99.00,97.00,93.00,94.96,99.00,38.00,6.00,4.00,4.00,4.00
2026-01-26T02:43:00Z,99.00,97.00,93.00,94.96,99.00,39.04,7.00,5.00,4.00,4.00
2026-01-26T02:44:00Z,99.00,97.00,93.00,94.96,99.00,38.33,7.00,5.00,4.00,4.00
2026-01-26T02:45:00Z,99.00,97.00,93.00,94.96,99.00,37.71,7.00,5.00,4.00,4.00
2026-01-26T02:46:00Z,99.00,97.00,93.00,94.96,99.00,36.90,7.00,5.00,4.00,4.00
2026-01-26T02:47:00Z,99.00,97.00,93.00,94.96,99.00,39.35,6.27,5.00,4.00,4.00
2026-01-26T02:48:00Z,99.00,97.00,93.00,94.96,99.00,40.69,7.00,5.00,4.00,4.00
2026-01-26T02:49:00Z,99.00,97.00,93.00,94.96,99.00,36.47,7.00,5.00,4.00,4.00
2026-01-26T02:50:00Z,99.00,97.00,93.00,94.96,99.00,60.00,7.00,5.00,4.00,4.00
2026-01-26T02:51:00Z,99.00,97.00,93.00,94.96,99.00,36.15,7.00,5.00,4.00,4.00
2026-01-26T02:52:00Z,99.00,97.00,93.00,94.96,99.00,36.54,7.00,5.00,4.00,4.00
2026-01-26T02:53:00Z,99.00,97.00,93.00,94.96,99.00,35.11,7.00,5.00,4.00,4.00
2026-01-26T02:54:00Z,99.00,97.00,93.00,94.96,99.00,32.14,7.00,5.00,4.00,4.00
2026-01-26T02:55:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T02:56:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T02:57:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T02:58:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T02:59:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T03:00:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T03:01:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T03:02:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.00,5.00,4.00,4.00
2026-01-26T03:03:00Z,99.00,97.00,93.00,94.96,99.00,33.00,7.47,5.00,4.00,4.00
2026-01-26T03:04:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:05:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:06:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:09:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:11:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:12:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:13:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:14:00Z,99.00,97.00,93.00,94.96,99.00,33.00,8.00,5.00,4.00,4.00
2026-01-26T03:15:00Z,99.00,97.00,93.00,94.96,99.00,58.57,8.00,5.00,4.00,4.00
2026-01-26T03:16:00Z,99.00,97.00,93.00,94.96,99.00,58.57,8.00,5.00,4.00,4.00
2026-01-26T03:17:00Z,99.00,97.00,93.00,94.96,99.00,58.57,8.00,5.00,4.00,4.00
2026-01-26T03:18:00Z,99.00,97.00,93.00,94.96,99.00,58.57,8.00,5.00,4.00,4.00
2026-01-26T03:19:00Z,99.00,97.00,93.00,94.96,99.00,58.57,8.00,5.00,4.00,4.00
2026-01-26T03:20:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:21:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:23:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:24:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:25:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:26:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:27:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:28:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:29:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:30:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:31:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:33:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:34:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:35:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:36:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:37:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:38:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:39:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:40:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:41:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:42:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:43:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:44:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:46:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:47:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:48:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:49:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:50:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:51:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:55:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:56:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:57:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:58:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T03:59:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:00:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:01:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:02:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:03:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:04:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:06:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:08:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:10:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:13:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:14:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:15:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:17:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:18:00Z,99.00,97.00,93.00,94.96,99.00,32.00,8.00,5.00,4.00,4.00
2026-01-26T04:19:00Z,99.00,97.00,93.00,94.96,99.00,32.00,8.00,5.00,4.00,4.00
2026-01-26T04:20:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,5.00,4.00,4.00
2026-01-26T04:21:00Z,99.00,97.00,93.00,94.96,99.00,60.00,8.00,4.00,4.00,4.00
2026-01-26T04:22:00Z,99.00,97.00,93.00,94.96,99.00,32.00,8.00,4.00,4.00,4.00
2026-01-26T04:23:00Z,99.00,97.00,93.00,94.96,99.00,32.19,8.00,4.00,4.00,4.00
2026-01-26T04:24:00Z,99.00,97.00,93.00,94.96,99.00,32.19,8.00,4.00,4.00,4.00
2026-01-26T04:25:00Z,99.00,97.00,93.00,94.96,99.00,31.00,8.00,4.00,4.00,4.00
2026-01-26T04:26:00Z,99.00,97.00,93.00,94.96,99.00,31.47,8.00,4.00,4.00,4.00
2026-01-26T04:27:00Z,99.00,97.00,93.00,94.96,99.00,33.18,7.00,3.05,4.00,4.00
2026-01-26T04:28:00Z,99.00,97.00,93.00,94.96,99.00,31.00,7.00,3.05,4.00,4.00
2026-01-26T04:29:00Z,99.00,97.00,93.00,94.96,99.00,31.00,7.00,3.05,4.00,4.00
2026-01-26T04:30:00Z,99.00,97.00,93.00,94.96,99.00,33.02,7.00,4.00,4.00,4.00
2026-01-26T04:31:00Z,99.00,97.00,93.00,94.96,99.00,60.00,6.00,4.00,4.00,4.00
2026-01-26T04:32:00Z,99.00,97.00,93.00,94.96,99.00,31.00,5.66,4.00,4.00,4.00
2026-01-26T04:33:00Z,99.00,97.00,93.00,94.96,99.00,31.14,5.00,4.00,4.00,4.00
2026-01-26T04:34:00Z,99.00,97.00,93.00,94.96,99.00,31.00,5.10,4.00,4.00,4.00
2026-01-26T04:35:00Z,99.00,97.00,93.00,94.96,99.00,34.37,5.00,4.00,4.00,4.00
2026-01-26T04:36:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.61,4.00,4.00,4.00
2026-01-26T04:37:00Z,99.00,97.00,93.00,94.96,99.00,30.00,3.87,4.00,4.00,4.00
2026-01-26T04:38:00Z,99.00,97.00,93.00,94.96,99.00,27.00,3.87,4.00,4.00,4.00
2026-01-26T04:39:00Z,99.00,97.00,93.00,94.96,99.00,30.83,4.00,4.00,4.00,4.00
2026-01-26T04:40:00Z,99.00,97.00,93.00,94.96,99.00,27.69,4.00,4.00,4.00,4.00
2026-01-26T04:41:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,4.00,4.00,4.00
2026-01-26T04:42:00Z,99.00,97.00,93.00,94.96,99.00,32.53,4.00,4.00,4.00,4.00
2026-01-26T04:43:00Z,99.00,97.00,93.00,94.96,99.00,29.49,4.00,4.00,4.00,4.00
2026-01-26T04:44:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,4.00,4.00,4.00
2026-01-26T04:45:00Z,99.00,97.00,93.00,94.96,99.00,28.25,4.00,4.00,4.00,4.00
2026-01-26T04:46:00Z,99.00,97.00,93.00,94.96,99.00,26.00,4.00,4.00,4.00,4.00
2026-01-26T04:47:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,4.00,4.00,4.00
2026-01-26T04:48:00Z,99.00,97.00,93.00,94.96,99.00,28.37,4.00,4.00,4.00,4.00
2026-01-26T04:49:00Z,99.00,97.00,93.00,94.96,99.00,26.61,4.00,4.00,4.00,4.00
2026-01-26T04:50:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.00,4.00,4.00,4.00
2026-01-26T04:51:00Z,99.00,97.00,93.00,94.96,99.00,26.85,4.00,4.00,4.00,4.00
2026-01-26T04:52:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,4.00,4.00,4.00
2026-01-26T04:53:00Z,99.00,97.00,93.00,94.96,99.00,26.50,4.00,4.00,4.00,4.00
2026-01-26T04:54:00Z,99.00,97.00,93.00,94.96,99.00,26.05,4.00,4.00,4.00,4.00
2026-01-26T04:55:00Z,99.00,97.00,93.00,94.96,99.00,24.00,4.00,4.00,4.00,4.00
2026-01-26T04:56:00Z,99.00,97.00,93.00,94.96,99.00,23.00,3.10,4.00,4.00,4.00
2026-01-26T04:57:00Z,99.00,97.00,93.00,94.96,99.00,23.00,4.00,4.00,4.00,4.00
2026-01-26T04:58:00Z,99.00,97.00,93.00,94.96,99.00,23.00,4.00,4.00,4.00,4.00
2026-01-26T04:59:00Z,99.00,97.00,93.00,94.96,99.00,23.00,4.00,4.00,4.00,4.00
2026-01-26T05:00:00Z,99.00,97.00,93.00,94.96,99.00,23.00,4.00,4.00,4.00,4.00
2026-01-26T05:01:00Z,99.00,97.00,93.00,94.96,99.00,23.50,4.00,4.00,4.00,4.00
2026-01-26T05:02:00Z,99.00,97.00,93.00,94.96,99.00,24.00,4.00,4.00,4.00,4.00
2026-01-26T05:03:00Z,99.00,97.00,93.00,94.96,99.00,24.00,4.00,4.00,4.00,4.00
2026-01-26T05:04:00Z,99.00,97.00,93.00,94.96,99.00,24.00,4.00,4.00,4.00,4.00
2026-01-26T05:05:00Z,99.00,97.00,93.00,94.96,99.00,24.00,4.00,4.00,4.00,4.00
2026-01-26T05:06:00Z,99.00,97.00,93.00,94.96,99.00,22.07,4.00,3.00,4.00,4.00
2026-01-26T05:07:00Z,99.00,97.00,93.00,94.96,99.00,22.23,4.00,3.00,4.00,4.00
2026-01-26T05:08:00Z,99.00,97.00,93.00,94.96,99.00,22.26,4.00,3.00,4.00,4.00
2026-01-26T05:09:00Z,99.00,97.00,93.00,94.96,99.00,22.52,4.00,3.00,4.00,4.00
2026-01-26T05:10:00Z,99.00,97.00,93.00,94.96,99.00,25.09,4.00,3.00,4.00,4.00
2026-01-26T05:11:00Z,99.00,97.00,93.00,94.96,99.00,28.55,4.00,3.00,4.00,4.00
2026-01-26T05:12:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:13:00Z,99.00,97.00,93.00,94.96,99.00,23.69,4.00,3.00,4.00,4.00
2026-01-26T05:14:00Z,99.00,97.00,93.00,94.96,99.00,24.91,4.00,2.02,4.00,4.00
2026-01-26T05:15:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,2.02,4.00,4.00
2026-01-26T05:16:00Z,99.00,97.00,93.00,94.96,99.00,23.55,4.00,3.00,4.00,4.00
2026-01-26T05:17:00Z,99.00,97.00,93.00,94.96,99.00,23.88,4.00,3.00,4.00,4.00
2026-01-26T05:18:00Z,99.00,97.00,93.00,94.96,99.00,23.88,4.00,3.00,4.00,4.00
2026-01-26T05:19:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:20:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,2.17,4.00,4.00
2026-01-26T05:21:00Z,99.00,97.00,93.00,94.96,99.00,24.54,4.00,3.00,4.00,4.00
2026-01-26T05:22:00Z,99.00,97.00,93.00,94.96,99.00,21.72,4.00,2.07,4.00,4.00
2026-01-26T05:23:00Z,99.00,97.00,93.00,94.96,99.00,24.89,4.00,3.00,4.00,4.00
2026-01-26T05:24:00Z,99.00,97.00,93.00,94.96,99.00,21.00,4.00,3.00,4.00,4.00
2026-01-26T05:25:00Z,99.00,97.00,93.00,94.96,99.00,22.43,4.00,2.17,4.00,4.00
2026-01-26T05:26:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:27:00Z,99.00,97.00,93.00,94.96,99.00,23.88,4.00,3.00,4.00,4.00
2026-01-26T05:28:00Z,99.00,97.00,93.00,94.96,99.00,21.35,4.00,3.00,4.00,4.00
2026-01-26T05:29:00Z,99.00,97.00,93.00,94.96,99.00,24.38,4.00,3.00,4.00,4.00
2026-01-26T05:30:00Z,99.00,97.00,93.00,94.96,99.00,25.38,4.00,3.00,4.00,4.00
2026-01-26T05:31:00Z,99.00,97.00,93.00,94.96,99.00,24.70,4.00,3.00,4.00,4.00
2026-01-26T05:32:00Z,99.00,97.00,93.00,94.96,99.00,22.16,4.00,3.00,4.00,4.00
2026-01-26T05:33:00Z,99.00,97.00,93.00,94.96,99.00,21.00,4.00,2.09,4.00,4.00
2026-01-26T05:34:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:35:00Z,99.00,97.00,93.00,94.96,99.00,23.77,4.00,3.00,4.00,4.00
2026-01-26T05:36:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:37:00Z,99.00,97.00,93.00,94.96,99.00,21.00,4.00,3.00,4.00,4.00
2026-01-26T05:38:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:39:00Z,99.00,97.00,93.00,94.96,99.00,21.00,3.12,3.00,4.00,4.00
2026-01-26T05:40:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:41:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:42:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:43:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:44:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:45:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:46:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:47:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:48:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:49:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:50:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:51:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:52:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.20,3.00,4.00,4.00
2026-01-26T05:53:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.39,3.00,4.00,4.00
2026-01-26T05:54:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.39,3.00,4.00,4.00
2026-01-26T05:55:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:56:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:57:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:58:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T05:59:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.28,3.00,4.00,4.00
2026-01-26T06:00:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:01:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:02:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:03:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:04:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:05:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:06:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:07:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.11,3.00,4.00,4.00
2026-01-26T06:08:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:09:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:10:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.33,3.00,4.00,4.00
2026-01-26T06:11:00Z,99.00,97.00,93.00,94.96,99.00,60.00,3.18,3.00,4.00,4.00
2026-01-26T06:12:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:13:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:14:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:15:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:16:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:17:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:18:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:19:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:20:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:21:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:22:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:23:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:24:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:25:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:26:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:27:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:29:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:30:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:31:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:32:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:33:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:34:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:35:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:36:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:37:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:38:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:40:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:41:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:42:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:44:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:45:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
2026-01-26T06:46:00Z,99.00,97.00,93.00,94.96,99.00,60.00,4.00,3.00,4.00,4.00
