timestamp,Above $100000
2025-12-01T10:23:00Z,35.88
2025-12-01T10:24:00Z,36.00
2025-12-01T10:26:00Z,36.00
2025-12-01T10:27:00Z,35.00
2025-12-01T10:33:00Z,35.74
2025-12-01T10:35:00Z,35.00
2025-12-01T10:36:00Z,35.76
2025-12-01T10:38:00Z,35.60
2025-12-01T10:41:00Z,36.00
2025-12-01T10:42:00Z,35.56
2025-12-01T10:45:00Z,36.00
2025-12-01T10:50:00Z,35.60
2025-12-01T10:55:00Z,35.74
2025-12-01T10:59:00Z,35.52
2025-12-01T11:01:00Z,36.00
2025-12-01T11:02:00Z,35.66
2025-12-01T11:03:00Z,35.52
2025-12-01T11:04:00Z,36.00
2025-12-01T11:07:00Z,35.40
2025-12-01T11:08:00Z,36.00
2025-12-01T11:10:00Z,35.66
2025-12-01T11:12:00Z,35.44
2025-12-01T11:13:00Z,36.00
2025-12-01T11:14:00Z,35.00
2025-12-01T11:15:00Z,35.26
2025-12-01T11:19:00Z,36.00
2025-12-01T11:23:00Z,36.00
2025-12-01T11:24:00Z,36.00
2025-12-01T11:27:00Z,35.66
2025-12-01T11:28:00Z,35.00
2025-12-01T11:29:00Z,35.32
2025-12-01T11:33:00Z,36.00
2025-12-01T11:34:00Z,35.66
2025-12-01T11:39:00Z,35.51
2025-12-01T11:44:00Z,36.00
2025-12-01T11:45:00Z,35.53
2025-12-01T11:47:00Z,36.00
2025-12-01T11:51:00Z,36.09
2025-12-01T11:54:00Z,37.00
2025-12-01T12:02:00Z,36.45
2025-12-01T12:04:00Z,36.68
2025-12-01T12:05:00Z,37.00
2025-12-01T12:06:00Z,37.00
2025-12-01T12:09:00Z,36.00
2025-12-01T12:11:00Z,36.37
2025-12-01T12:13:00Z,37.00
2025-12-01T12:15:00Z,36.00
2025-12-01T12:18:00Z,36.90
2025-12-01T12:20:00Z,36.66
2025-12-01T12:21:00Z,36.00
2025-12-01T12:22:00Z,36.88
2025-12-01T12:23:00Z,36.66
2025-12-01T12:24:00Z,36.21
2025-12-01T12:25:00Z,37.00
2025-12-01T12:30:00Z,37.00
2025-12-01T12:31:00Z,36.56
2025-12-01T12:32:00Z,37.00
2025-12-01T12:33:00Z,36.00
2025-12-01T12:34:00Z,36.68
2025-12-01T12:35:00Z,37.00
2025-12-01T12:36:00Z,36.21
2025-12-01T12:37:00Z,36.48
2025-12-01T12:40:00Z,37.00
2025-12-01T12:41:00Z,37.00
2025-12-01T12:42:00Z,36.78
2025-12-01T12:43:00Z,36.29
2025-12-01T12:49:00Z,37.00
2025-12-01T12:52:00Z,36.42
2025-12-01T12:53:00Z,37.00
2025-12-01T12:54:00Z,33.42
2025-12-01T12:55:00Z,33.00
2025-12-01T12:56:00Z,33.00
2025-12-01T12:59:00Z,32.49
2025-12-01T13:06:00Z,33.00
2025-12-01T13:07:00Z,32.66
2025-12-01T13:11:00Z,32.52
2025-12-01T13:12:00Z,33.00
2025-12-01T13:13:00Z,32.00
2025-12-01T13:14:00Z,32.42
2025-12-01T13:17:00Z,33.00
2025-12-01T13:20:00Z,33.00
2025-12-01T13:23:00Z,32.35
2025-12-01T13:24:00Z,33.00
2025-12-01T13:27:00Z,32.65
2025-12-01T13:30:00Z,30.03
2025-12-01T13:31:00Z,31.00
2025-12-01T13:33:00Z,31.00
2025-12-01T13:42:00Z,30.66
2025-12-01T13:46:00Z,30.66
2025-12-01T13:49:00Z,30.29
2025-12-01T13:50:00Z,31.00
2025-12-01T13:58:00Z,30.66
2025-12-01T14:02:00Z,30.00
2025-12-01T14:04:00Z,30.52
2025-12-01T14:05:00Z,29.97
2025-12-01T14:08:00Z,30.00
2025-12-01T14:11:00Z,29.66
2025-12-01T14:12:00Z,29.46
2025-12-01T14:13:00Z,30.00
2025-12-01T14:14:00Z,29.66
2025-12-01T14:16:00Z,29.47
2025-12-01T14:19:00Z,30.00
2025-12-01T14:20:00Z,29.66
2025-12-01T14:22:00Z,29.66
2025-12-01T14:27:00Z,29.00
2025-12-01T14:28:00Z,29.97
2025-12-01T14:30:00Z,30.00
2025-12-01T14:32:00Z,29.00
2025-12-01T14:34:00Z,29.76
2025-12-01T14:39:00Z,29.43
2025-12-01T14:42:00Z,30.00
2025-12-01T14:44:00Z,30.67
2025-12-01T14:47:00Z,31.00
2025-12-01T14:51:00Z,31.00
2025-12-01T14:52:00Z,30.66
2025-12-01T14:53:00Z,30.66
2025-12-01T14:54:00Z,30.30
2025-12-01T14:55:00Z,31.00
2025-12-01T14:56:00Z,30.20
2025-12-01T15:00:00Z,31.00
2025-12-01T15:03:00Z,30.56
2025-12-01T15:04:00Z,31.00
2025-12-01T15:05:00Z,30.43
2025-12-01T15:06:00Z,31.00
2025-12-01T15:07:00Z,30.59
2025-12-01T15:08:00Z,31.00
2025-12-01T15:11:00Z,30.48
2025-12-01T15:16:00Z,31.00
2025-12-01T15:19:00Z,30.00
2025-12-01T15:21:00Z,30.76
2025-12-01T15:24:00Z,30.62
2025-12-01T15:25:00Z,31.00
2025-12-01T15:26:00Z,30.66
2025-12-01T15:27:00Z,30.00
2025-12-01T15:29:00Z,31.00
2025-12-01T15:33:00Z,30.61
2025-12-01T15:34:00Z,31.00
2025-12-01T15:35:00Z,30.47
2025-12-01T15:36:00Z,31.00
2025-12-01T15:38:00Z,31.00
2025-12-01T15:43:00Z,30.30
2025-12-01T15:44:00Z,29.64
2025-12-01T15:45:00Z,29.00
2025-12-01T15:46:00Z,28.00
2025-12-01T15:47:00Z,28.80
2025-12-01T15:48:00Z,28.00
2025-12-01T15:49:00Z,29.00
2025-12-01T15:52:00Z,28.15
2025-12-01T15:54:00Z,28.76
2025-12-01T15:57:00Z,29.00
2025-12-01T16:17:00Z,28.66
2025-12-01T16:18:00Z,28.00
2025-12-01T16:22:00Z,24.66
2025-12-01T16:23:00Z,24.60
2025-12-01T16:27:00Z,25.00
2025-12-01T16:29:00Z,24.66
2025-12-01T16:35:00Z,23.61
2025-12-01T16:37:00Z,24.00
2025-12-01T16:39:00Z,23.66
2025-12-01T16:44:00Z,23.57
2025-12-01T16:49:00Z,24.00
2025-12-01T16:51:00Z,23.00
2025-12-01T16:53:00Z,23.50
2025-12-01T16:56:00Z,24.00
2025-12-01T16:57:00Z,24.00
2025-12-01T17:01:00Z,23.00
2025-12-01T17:03:00Z,23.97
2025-12-01T17:04:00Z,23.51
2025-12-01T17:05:00Z,23.63
2025-12-01T17:07:00Z,24.00
2025-12-01T17:12:00Z,25.00
2025-12-01T17:14:00Z,25.81
2025-12-01T17:16:00Z,25.58
2025-12-01T17:19:00Z,26.00
2025-12-01T17:22:00Z,25.00
2025-12-01T17:23:00Z,25.90
2025-12-01T17:25:00Z,25.66
2025-12-01T17:27:00Z,25.59
2025-12-01T17:28:00Z,26.00
2025-12-01T17:29:00Z,25.16
2025-12-01T17:30:00Z,26.00
2025-12-01T17:32:00Z,25.27
2025-12-01T17:33:00Z,26.00
2025-12-01T17:35:00Z,26.00
2025-12-01T17:36:00Z,25.66
2025-12-01T17:37:00Z,25.56
2025-12-01T17:38:00Z,26.00
2025-12-01T17:41:00Z,25.00
2025-12-01T17:44:00Z,25.77
2025-12-01T17:45:00Z,25.72
2025-12-01T17:46:00Z,25.66
2025-12-01T17:47:00Z,25.33
2025-12-01T17:48:00Z,26.00
2025-12-01T17:49:00Z,25.44
2025-12-01T17:50:00Z,25.53
2025-12-01T17:52:00Z,26.00
2025-12-01T17:55:00Z,25.00
2025-12-01T17:56:00Z,25.82
2025-12-01T17:57:00Z,25.66
2025-12-01T17:59:00Z,25.46
2025-12-01T18:00:00Z,26.00
2025-12-01T18:04:00Z,25.66
2025-12-01T18:07:00Z,25.31
2025-12-01T18:09:00Z,26.00
2025-12-01T18:10:00Z,25.39
2025-12-01T18:11:00Z,26.00
2025-12-01T18:13:00Z,25.00
2025-12-01T18:15:00Z,25.87
2025-12-01T18:16:00Z,26.00
2025-12-01T18:18:00Z,26.66
2025-12-01T18:21:00Z,26.53
2025-12-01T18:22:00Z,26.70
2025-12-01T18:27:00Z,26.34
2025-12-01T18:31:00Z,27.00
2025-12-01T18:33:00Z,26.57
2025-12-01T18:35:00Z,27.00
2025-12-01T18:38:00Z,26.53
2025-12-01T18:41:00Z,27.00
2025-12-01T18:42:00Z,26.66
2025-12-01T18:44:00Z,26.48
2025-12-01T18:45:00Z,27.00
2025-12-01T18:46:00Z,26.01
2025-12-01T18:47:00Z,27.00
2025-12-01T18:49:00Z,27.00
2025-12-01T18:50:00Z,26.66
2025-12-01T18:51:00Z,26.41
2025-12-01T18:53:00Z,26.94
2025-12-01T18:55:00Z,27.00
2025-12-01T18:56:00Z,26.50
2025-12-01T18:57:00Z,26.94
2025-12-01T18:59:00Z,27.00
2025-12-01T19:00:00Z,27.00
2025-12-01T19:02:00Z,26.66
2025-12-01T19:03:00Z,26.39
2025-12-01T19:04:00Z,27.00
2025-12-01T19:07:00Z,26.49
2025-12-01T19:08:00Z,27.00
2025-12-01T19:09:00Z,27.00
2025-12-01T19:12:00Z,26.33
2025-12-01T19:13:00Z,27.00
2025-12-01T19:15:00Z,26.66
2025-12-01T19:16:00Z,26.22
2025-12-01T19:18:00Z,27.00
2025-12-01T19:19:00Z,27.00
2025-12-01T19:20:00Z,26.66
2025-12-01T19:22:00Z,26.00
2025-12-01T19:23:00Z,26.94
2025-12-01T19:24:00Z,25.00
2025-12-01T19:26:00Z,25.55
2025-12-01T19:28:00Z,26.00
2025-12-01T19:32:00Z,26.66
2025-12-01T19:33:00Z,26.13
2025-12-01T19:34:00Z,26.67
2025-12-01T19:35:00Z,27.00
2025-12-01T19:36:00Z,27.00
2025-12-01T19:38:00Z,26.34
2025-12-01T19:44:00Z,27.00
2025-12-01T19:46:00Z,26.66
2025-12-01T19:47:00Z,26.31
2025-12-01T19:48:00Z,27.00
2025-12-01T19:52:00Z,26.66
2025-12-01T19:53:00Z,26.66
2025-12-01T19:54:00Z,26.66
2025-12-01T19:56:00Z,26.00
2025-12-01T19:57:00Z,26.80
